"","accuracy","auc","precision","recall","f1","V1"
"405","0.992857142857143","0.9875","0.990476190476191","1","1","13-6-1"
"406","0.985714285714286","0.965","0.981473684210526","1","1","13-6-2"
"407","0.971428571428572","0.93","0.965484848484848","1","1","13-6-3"
"408","0.971428571428571","0.945833333333333","0.965217391304348","1","1","13-6-4"
"409","0.985714285714286","0.971428571428571","0.982608695652174","1","1","13-7-1"
"410","0.978571428571428","0.95","0.976","1","1","13-7-2"
"411","1","1","1","1","1","13-7-3"
"412","0.992857142857143","0.995454545454545","1","0.990909090909091","1","13-7-4"
"413","0.992857142857143","0.983333333333333","0.991304347826087","1","1","13-8-1"
"414","0.992857142857143","0.988888888888889","0.99","1","1","13-8-2"
"415","1","1","1","1","1","13-8-3"
"416","1","1","1","1","1","13-8-4"
"417","0.964285714285714","0.865714285714286","0.961147186147186","1","0.933333333333333","14-1-1"
"418","0.985714285714286","0.977777777777778","0.980952380952381","1","1","14-1-2"
"419","0.964285714285714","0.926666666666667","0.965942028985507","0.990476190476191","1","14-1-3"
"420","0.971428571428572","0.941666666666667","0.964727272727273","1","1","14-1-4"
"421","0.992857142857143","0.98","0.991666666666667","1","1","14-2-1"
"422","0.992857142857143","0.9875","0.990476190476191","1","1","14-2-2"
"423","0.978571428571429","0.961366459627329","0.982575757575758","0.991304347826087","1","14-2-3"
"424","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-2-4"
"425","0.992857142857143","0.9875","0.990476190476191","1","1","14-3-1"
"426","1","1","1","1","1","14-3-2"
"427","0.985714285714286","0.971428571428572","0.982608695652174","1","1","14-3-3"
"428","0.992857142857143","0.983333333333333","0.991304347826087","1","1","14-3-4"
"429","0.985714285714286","0.9775","0.979949874686717","1","1","14-4-1"
"430","0.992857142857143","0.98","0.991666666666667","1","1","14-4-2"
"431","0.985714285714286","0.981818181818182","0.978947368421053","1","1","14-4-3"
"432","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-4-4"
"433","0.978571428571428","0.963492063492063","0.971861471861472","1","1","14-5-1"
"434","0.992857142857143","0.988888888888889","0.99","1","1","14-5-2"
"435","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-5-3"
"436","0.985714285714286","0.975","0.980952380952381","1","1","14-5-4"
"437","0.985714285714286","0.966666666666667","0.983333333333333","1","1","14-6-1"
"438","0.971428571428571","0.944642857142857","0.96547619047619","1","1","14-6-2"
"439","0.985714285714286","0.971428571428572","0.981818181818182","1","1","14-6-3"
"440","0.978571428571428","0.956666666666667","0.97280701754386","1","1","14-6-4"
"441","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-7-1"
"442","0.992857142857143","0.983333333333333","0.991304347826087","1","1","14-7-2"
"443","0.985714285714286","0.9625","0.982476190476191","1","1","14-7-3"
"444","1","1","1","1","1","14-7-4"
"445","0.978571428571428","0.972727272727273","0.97","1","1","14-8-1"
"446","0.992857142857143","0.975","0.992","1","1","14-8-2"
"447","0.985714285714286","0.966666666666667","0.983333333333333","1","1","14-8-3"
"448","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-8-4"
"449","0.985714285714286","0.969047619047619","0.982213438735178","1","1","15-1-1"
"450","0.985714285714286","0.981818181818182","0.978947368421053","1","1","15-1-2"
"451","0.964285714285714","0.8975","0.959091575091575","1","1","15-1-3"
"452","0.878571428571429","0.752380952380952","0.876073926073926","1","0.866666666666667","15-1-4"
"453","0.978571428571428","0.949603174603175","0.972909090909091","1","1","15-2-1"
"454","0.992857142857143","0.988888888888889","0.99","1","1","15-2-2"
"455","1","1","1","1","1","15-2-3"
"456","0.978571428571429","0.940909090909091","0.973504273504274","1","1","15-2-4"
"457","0.978571428571429","0.9475","0.97447619047619","1","1","15-3-1"
"458","0.978571428571428","0.95","0.976","1","1","15-3-2"
"459","1","1","1","1","1","15-3-3"
"460","0.985714285714286","0.978787878787879","0.990909090909091","0.990909090909091","1","15-3-4"
"461","0.992857142857143","0.975","0.992","1","1","15-4-1"
"462","0.992857142857143","0.983333333333333","0.991304347826087","1","1","15-4-2"
"463","1","1","1","1","1","15-4-3"
"464","0.978571428571429","0.955714285714286","0.972049441786284","1","1","15-4-4"
"465","0.978571428571429","0.943333333333333","0.975304347826087","1","1","15-5-1"
"466","0.992857142857143","0.985714285714286","0.990909090909091","1","1","15-5-2"
"467","0.985714285714286","0.970833333333333","0.981780538302277","1","1","15-5-3"
"468","0.992857142857143","0.983333333333333","0.991304347826087","1","1","15-5-4"
"469","0.985714285714286","0.9625","0.982476190476191","1","1","15-6-1"
"470","0.971428571428572","0.941666666666667","0.964727272727273","1","1","15-6-2"
"471","1","1","1","1","1","15-6-3"
"472","0.992857142857143","0.985714285714286","0.990909090909091","1","1","15-6-4"
"473","0.978571428571429","0.956388888888889","0.972142857142857","1","1","15-7-1"
"474","0.985714285714286","0.972222222222222","0.981304347826087","1","1","15-7-2"
"475","0.992857142857143","0.9875","0.990476190476191","1","1","15-7-3"
"476","1","1","1","1","1","15-7-4"
"477","1","1","1","1","1","15-8-1"
"478","0.985714285714286","0.983152173913044","0.990476190476191","0.991304347826087","1","15-8-2"
"479","0.992857142857143","0.990909090909091","0.988888888888889","1","1","15-8-3"
"480","1","1","1","1","1","15-8-4"
