"","accuracy","auc","precision","recall","specificity","f1","V1"
"1892","0.671428571428571","0.588147724383422","0.817204696523918","0.769073226544622","0.407222222222222","0.782296385784758","9-7-2"
"1893","0.764285714285714","0.655808652064945","0.855817805383023","0.83161730412989","0.48","0.843425462816464","9-7-3"
"1894","0.735714285714286","0.548866930171278","0.808749809305873","0.861067193675889","0.236666666666667","0.833705895289085","9-7-4"
"1895","0.757142857142857","0.630220779220779","0.824100508187465","0.867584415584415","0.392857142857143","0.844698412698413","9-7-5"
"1896","0.757142857142857","0.662090377458799","0.848108413325805","0.853069643806486","0.471111111111111","0.843784611759161","9-7-6"
"1897","0.757142857142857","0.633401091661961","0.835345330997505","0.850611707133446","0.416190476190476","0.840926471092584","9-7-7"
"1898","0.757142857142857","0.660611707133446","0.849883503224464","0.834556747600226","0.486666666666667","0.840923551528005","9-7-8"
"1899","0.757142857142857","0.629015151515152","0.834495765104461","0.866363636363636","0.391666666666667","0.846712648503841","9-7-9"
"1900","0.764285714285714","0.694393815566584","0.867915713196033","0.838311440656978","0.55047619047619","0.844377461880001","9-7-10"
"1901","0.757142857142857","0.666109542631282","0.851069273975453","0.834123847167325","0.498095238095238","0.841143138704114","9-7-11"
"1902","0.778571428571429","0.652391774891775","0.845185770750988","0.882164502164502","0.422619047619048","0.861502406549413","9-7-12"
"1903","0.757142857142857","0.635731225296443","0.841130434782609","0.858129117259552","0.413333333333333","0.84541394720514","9-7-13"
"1904","0.742857142857143","0.621837474120083","0.829930359495577","0.845817805383023","0.397857142857143","0.835001872033611","9-7-14"
"1905","0.778571428571429","0.692322134387352","0.864966434531652","0.857977602108037","0.526666666666667","0.856606864436404","9-7-15"
"1906","0.721428571428571","0.532094457157386","0.798795518207283","0.838077803203661","0.226111111111111","0.813574480510185","9-8-1"
"1907","0.742857142857143","0.649419191919192","0.836103896103896","0.846933621933622","0.451904761904762","0.835765454632998","9-8-2"
"1908","0.785714285714286","0.691431865236213","0.861770186335404","0.860720873329569","0.522142857142857","0.860700316232231","9-8-3"
"1909","0.735714285714286","0.602542555483732","0.832876382876383","0.847942253824607","0.357142857142857","0.830898724463942","9-8-4"
"1910","0.75","0.669806135893092","0.867475879240585","0.819612271786185","0.52","0.836165772212284","9-8-5"
"1911","0.778571428571429","0.672738095238095","0.848861717992153","0.871428571428572","0.474047619047619","0.857249540867914","9-8-6"
"1912","0.807142857142857","0.741322954949957","0.874989648033126","0.87851892577293","0.604126984126984","0.874865424430642","9-8-7"
"1913","0.757142857142857","0.642340956145304","0.844179894179894","0.84206286467156","0.442619047619048","0.84101615457713","9-8-8"
"1914","0.721428571428571","0.577655279503106","0.818559637293653","0.832453416149068","0.322857142857143","0.819851058831761","9-8-9"
"1915","0.692857142857143","0.544410193798066","0.801662416911845","0.796121974897719","0.292698412698413","0.797722567287785","9-8-10"
"1916","0.721428571428571","0.625822954949957","0.829440448948458","0.807757021011026","0.443888888888889","0.814838400370315","9-8-11"
"1917","0.757142857142857","0.617922077922078","0.831371165066817","0.863225108225108","0.372619047619048","0.846214470284238","9-8-12"
"1918","0.735714285714286","0.662595520421607","0.851942355889724","0.811857707509881","0.513333333333333","0.826722209535596","9-8-13"
"1919","0.757142857142857","0.594561923583663","0.822605655214351","0.880790513833992","0.308333333333333","0.849937625569577","9-8-14"
"1920","0.8","0.722432712215321","0.880627705627706","0.863436853002071","0.581428571428571","0.870473772721917","9-8-15"
"1921","0.735714285714286","0.654064558629776","0.842360248447205","0.842414831545266","0.465714285714286","0.831439367164256","9-9-1"
"1922","0.742857142857143","0.607841144362884","0.828628844839371","0.842348955392434","0.373333333333333","0.834454169019386","9-9-2"
"1923","0.764285714285714","0.675652173913043","0.861452991452991","0.836304347826087","0.515","0.844829931972789","9-9-3"
"1924","0.692857142857143","0.559945887445887","0.80485003487561","0.812748917748918","0.307142857142857","0.802232425615","9-9-4"
"1925","0.792857142857143","0.685957938324071","0.844584980237154","0.897630162362428","0.474285714285714","0.868284649249655","9-9-5"
"1926","0.764285714285714","0.67366930171278","0.856717881660673","0.833052889139846","0.514285714285714","0.843468333295729","9-9-6"
"1927","0.714285714285714","0.53456395943238","0.802102766798419","0.849683474420317","0.219444444444444","0.821096681096681","9-9-7"
"1928","0.792857142857143","0.704662149444758","0.872722567287785","0.86265763222285","0.546666666666667","0.866362961997379","9-9-8"
"1929","0.764285714285714","0.61965367965368","0.840606060606061","0.865497835497835","0.373809523809524","0.851655687307861","9-9-9"
"1930","0.742857142857143","0.583603896103896","0.814817813765182","0.869588744588745","0.297619047619048","0.837343465045593","9-9-10"
"1931","0.75","0.671514619883041","0.842668925277621","0.837473684210526","0.505555555555556","0.836260141113371","9-9-11"
"1932","0.714285714285714","0.665","0.85353557312253","0.785952380952381","0.544047619047619","0.805233713654766","9-9-12"
"1933","0.742857142857143","0.633713250517598","0.842050580997949","0.831474120082816","0.435952380952381","0.832004481306807","9-9-13"
"1934","0.742857142857143","0.645683609550886","0.846936592818946","0.829144996879551","0.462222222222222","0.832430060857668","9-9-14"
"1935","0.728571428571429","0.585256728778468","0.82294395154807","0.839561076604555","0.330952380952381","0.826711405440844","9-9-15"
"1936","0.728571428571428","0.577408243929983","0.814220151828848","0.841483154526633","0.313333333333333","0.824166806381648","9-10-1"
"1937","0.778571428571429","0.680307692307692","0.829047619047619","0.922520146520146","0.438095238095238","0.862387997096072","9-10-2"
"1938","0.8","0.669964646464646","0.861075652933238","0.874929292929293","0.465","0.866105717732752","9-10-3"
"1939","0.7","0.614858898583357","0.823096954196698","0.791839009287926","0.437878787878788","0.798600348043614","9-10-4"
"1940","0.778571428571429","0.626410220214568","0.838201392810088","0.890201392810088","0.362619047619048","0.862596899224806","9-10-5"
"1941","0.742857142857143","0.671539201539202","0.830162055335968","0.86022126022126","0.482857142857143","0.836129127722015","9-10-6"
"1942","0.8","0.732161616161616","0.86969696969697","0.884323232323232","0.58","0.871462450592885","9-10-7"
"1943","0.685714285714286","0.612491059664973","0.832424242424242","0.755934500282326","0.469047619047619","0.786233024421519","9-10-8"
"1944","0.75","0.602569453937875","0.831001280617649","0.841646844383686","0.363492063492063","0.833397995330108","9-10-9"
"1945","0.728571428571429","0.716157274098451","0.861146258656018","0.784587275469628","0.647727272727273","0.812687007565056","9-10-10"
"1946","0.721428571428571","0.582888198757764","0.819413179413179","0.826728778467909","0.339047619047619","0.820096027823116","9-10-11"
"1947","0.742857142857143","0.602343308865048","0.829538461538461","0.842781855825334","0.361904761904762","0.834240245138014","9-10-12"
"1948","0.707142857142857","0.616690821256039","0.837182528513798","0.768381642512077","0.465","0.800243326330283","9-10-13"
"1949","0.742857142857143","0.621598883572568","0.843491436100132","0.826531100478469","0.416666666666667","0.832984672984673","9-10-14"
"1950","0.75","0.722256415082502","0.886685013186561","0.807528703180877","0.636984126984127","0.832743523708529","9-10-15"
"1951","0.792857142857143","0.666842904362355","0.856063863672559","0.889241364280266","0.444444444444444","0.869166947963117","9-11-1"
"1952","0.742857142857143","0.615606842417988","0.821172932330827","0.836264189886481","0.394949494949495","0.826430050280982","9-11-2"
"1953","0.764285714285714","0.612555532441116","0.823774623545791","0.876222175993343","0.348888888888889","0.847901300871226","9-11-3"
"1954","0.814285714285714","0.726923369028632","0.864964866051823","0.893529277739804","0.56031746031746","0.87835949746971","9-11-4"
"1955","0.735714285714286","0.596528673462312","0.826651734738691","0.846390680257957","0.346666666666667","0.832204706314919","9-11-5"
"1956","0.742857142857143","0.630540404040404","0.825818181818182","0.856080808080808","0.405","0.836272811369944","9-11-6"
"1957","0.75","0.653127705627706","0.842664160401003","0.845541125541126","0.460714285714286","0.839726640744668","9-11-7"
"1958","0.778571428571429","0.672725752508361","0.860060229625447","0.855451505016722","0.49","0.855007672964044","9-11-8"
"1959","0.785714285714286","0.653571428571429","0.854435038645565","0.871428571428571","0.435714285714286","0.861714196824409","9-11-9"
"1960","0.728571428571429","0.626871980676329","0.837471905758351","0.803743961352657","0.45","0.818203339609445","9-11-10"
"1961","0.721428571428572","0.637032091097309","0.837783424305163","0.801207039337474","0.472857142857143","0.81294385337225","9-11-11"
"1962","0.742857142857143","0.730935535606016","0.867551487414188","0.814093293434255","0.647777777777778","0.827659297224515","9-11-12"
"1963","0.785714285714286","0.623558941058941","0.850984126984127","0.879260739260739","0.367857142857143","0.863040240486439","9-11-13"
"1964","0.728571428571429","0.585674289478637","0.811917828167256","0.841110483719179","0.330238095238095","0.825079946264035","9-11-14"
"1965","0.757142857142857","0.662857613401092","0.848460825977988","0.831667607754564","0.494047619047619","0.83909052034884","9-11-15"
"1966","0.742857142857143","0.617241019214703","0.844481679311401","0.823370927318296","0.411111111111111","0.830315789473684","9-12-1"
