"","accuracy","auc","precision","recall","specificity","f1","V1"
"1791","0.742857142857143","0.597484848484849","0.812337662337662","0.883064935064935","0.311904761904762","0.84171652197382","8-15-6"
"1792","0.721428571428572","0.627282608695652","0.837648799204863","0.799565217391304","0.455","0.815163353064658","8-15-7"
"1793","0.757142857142857","0.623579964403763","0.822520421607378","0.882715484363082","0.364444444444444","0.848175509804062","8-15-8"
"1794","0.728571428571429","0.62297619047619","0.834152958152958","0.817380952380952","0.428571428571429","0.822041125014952","8-15-9"
"1795","0.728571428571429","0.612633163937512","0.828701298701299","0.826218708827404","0.399047619047619","0.825931742675929","8-15-10"
"1796","0.764285714285714","0.63981884057971","0.842531100478469","0.84963768115942","0.43","0.845475006181189","8-15-11"
"1797","0.728571428571429","0.614608036890646","0.831191615402142","0.814216073781291","0.415","0.822011697418022","8-15-12"
"1798","0.735714285714286","0.594581215885564","0.821246753246753","0.844400527009223","0.344761904761905","0.831927874203975","8-15-13"
"1799","0.735714285714286","0.643542725390551","0.837937267410952","0.814942593638246","0.472142857142857","0.823164961151231","8-15-14"
"1800","0.728571428571429","0.628070175438596","0.835722441809398","0.82280701754386","0.433333333333333","0.823343736366992","8-15-15"
"1801","0.764285714285714","0.627321663843403","0.836077803203661","0.871786184829663","0.382857142857143","0.851560729243656","9-1-1"
"1802","0.8","0.664785714285714","0.852936071222516","0.906952380952381","0.422619047619048","0.872844604362199","9-1-2"
"1803","0.771428571428572","0.63695966054406","0.831672240802676","0.876343563512361","0.397575757575758","0.850045289814686","9-1-3"
"1804","0.742857142857143","0.616485102743684","0.830429334205078","0.844240046757209","0.388730158730159","0.834517565561603","9-1-4"
"1805","0.75","0.632182712215321","0.841445511010728","0.84198447204969","0.422380952380952","0.837274859106496","9-1-5"
"1806","0.714285714285714","0.641099190664408","0.846181951041286","0.768388857519292","0.513809523809524","0.803607673172891","9-1-6"
"1807","0.764285714285714","0.646482683982684","0.84162996423866","0.864393939393939","0.428571428571429","0.850594140159358","9-1-7"
"1808","0.757142857142857","0.606355612351036","0.830710144927536","0.858901700892548","0.353809523809524","0.844113766788539","9-1-8"
"1809","0.778571428571429","0.66548033126294","0.848764163372859","0.871913043478261","0.459047619047619","0.856881463172162","9-1-9"
"1810","0.764285714285714","0.645701426024955","0.823781458477111","0.875039215686275","0.416363636363636","0.842797837083551","9-1-10"
"1811","0.764285714285714","0.613868003341688","0.846281067610991","0.850751879699248","0.376984126984127","0.846754771377501","9-1-11"
"1812","0.707142857142857","0.612173992673993","0.821561919731256","0.82947619047619","0.394871794871795","0.810330703125126","9-1-12"
"1813","0.735714285714286","0.607361283643892","0.823870427817796","0.845913043478261","0.368809523809524","0.830110181729053","9-1-13"
"1814","0.764285714285714","0.594327789169894","0.825115673799884","0.875957165641376","0.312698412698413","0.848393652850777","9-1-14"
"1815","0.735714285714286","0.645618484617341","0.843054206662902","0.831792524790236","0.459444444444444","0.8242552123756","9-1-15"
"1816","0.757142857142857","0.652370600414079","0.855754313319531","0.834741200828157","0.47","0.842516404348042","9-2-1"
"1817","0.75","0.601139795876638","0.808009446693657","0.876882766356451","0.325396825396825","0.838273314147935","9-2-2"
