"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"167","0.692857142857143","0.594882157633874","0.819350649350649","0.764843680347113","0.424920634920635","0.788433033292368","12-2"
"168","0.721428571428571","0.632803071578815","0.838655462184874","0.784018841570329","0.481587301587302","0.809726836471022","12-3"
"169","0.757142857142857","0.650289855072464","0.854810663021189","0.823913043478261","0.476666666666667","0.838273377038469","12-4"
"170","0.671428571428571","0.560365842141586","0.813492822966507","0.752477716029203","0.368253968253968","0.78029810298103","12-5"
"171","0.742857142857143","0.682580091533181","0.856883116883117","0.808493516399695","0.556666666666667","0.829205383385758","12-6"
"172","0.742857142857143","0.634431593981466","0.852759963148979","0.824707343807088","0.444155844155844","0.832780351761054","12-7"
"173","0.771428571428571","0.683517593517594","0.869721585603939","0.848939948939949","0.518095238095238","0.851109755147119","12-8"
"174","0.764285714285714","0.632174313990103","0.825514041514042","0.861570850202429","0.402777777777778","0.841295198248119","12-9"
"175","0.714285714285714","0.604927321597802","0.828952380952381","0.800013373354335","0.40984126984127","0.810751376283291","12-10"
"176","0.707142857142857","0.617215230104246","0.83196842373313","0.795541571319603","0.438888888888889","0.806518445945559","12-11"
"177","0.714285714285714","0.613893939393939","0.813419913419913","0.814454545454545","0.413333333333333","0.811948373500446","12-12"
"178","0.735714285714286","0.651081143920019","0.846920428250352","0.811253196930946","0.490909090909091","0.823423941936528","12-13"
"179","0.75","0.667365424430642","0.852676767676768","0.828302277432712","0.506428571428571","0.836033396182845","12-14"
"180","0.742857142857143","0.67928459605186","0.853339754874282","0.826794300328827","0.531774891774892","0.830125843149099","12-15"
"181","0.685714285714286","0.561071428571429","0.810333333333333","0.782857142857143","0.339285714285714","0.790592185592186","13-1"
"182","0.742857142857143","0.62870823798627","0.837397842432167","0.824083142639207","0.433333333333333","0.829521930053845","13-2"
"183","0.75","0.598122529644269","0.815339920948617","0.882911725955204","0.313333333333333","0.845161700258833","13-3"
"184","0.714285714285714","0.675036231884058","0.870383534594061","0.75435817805383","0.595714285714286","0.802997236681447","13-4"
"185","0.735714285714286","0.623062432101334","0.832360248447205","0.823902641980445","0.422222222222222","0.827146942891624","13-5"
"186","0.785714285714286","0.67305527818228","0.851541791541792","0.866666111920117","0.479444444444444","0.858738449498851","13-6"
"187","0.764285714285714","0.680212121212121","0.869323671497584","0.827090909090909","0.533333333333333","0.845044296788483","13-7"
"188","0.7","0.56965573353674","0.810942028985507","0.797089244851259","0.342222222222222","0.801746720747646","13-8"
"189","0.678571428571428","0.641885521885522","0.824275362318841","0.767104377104377","0.516666666666667","0.782353493972365","13-9"
"190","0.742857142857143","0.616207560555387","0.836080808080808","0.82933819803385","0.403076923076923","0.829140239605356","13-10"
"191","0.757142857142857","0.659073190221932","0.856923269966748","0.82544796774545","0.492698412698413","0.839420024420024","13-11"
