"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"210","0.707142857142857","0.603603896103896","0.825830485304169","0.786969696969697","0.420238095238095","0.805096486887679","14-15"
"211","0.792857142857143","0.610386672151378","0.840146304675716","0.893500617030029","0.327272727272727","0.864855072463768","15-1"
"212","0.735714285714286","0.609819311123659","0.82712215320911","0.834876717485413","0.384761904761905","0.830247819813037","15-2"
"213","0.728571428571429","0.655833333333333","0.848566673600999","0.800952380952381","0.510714285714286","0.820289013312269","15-3"
"214","0.721428571428572","0.569877914483178","0.806510822510823","0.845152654363181","0.294603174603175","0.822693211181583","15-4"
"215","0.714285714285714","0.645252525252525","0.839375712007291","0.777171717171717","0.513333333333333","0.805616080059346","15-5"
"216","0.764285714285714","0.638119706380576","0.837685805422647","0.870525127046866","0.405714285714286","0.851418116143169","15-6"
"217","0.821428571428572","0.744732235727659","0.886363636363636","0.877083519074366","0.612380952380952","0.88142220444546","15-7"
"218","0.757142857142857","0.710886243386243","0.861545454545455","0.825343915343915","0.596428571428571","0.83787930159692","15-8"
"219","0.75","0.634631209796171","0.826739130434783","0.866383631713555","0.402878787878788","0.839909735654417","15-9"
"220","0.764285714285714","0.655095115918915","0.851439864483343","0.845745787393385","0.464444444444444","0.847905853274913","15-10"
"221","0.707142857142857","0.614627329192547","0.838296744535135","0.784254658385093","0.445","0.805211760903315","15-11"
"222","0.671428571428571","0.556077421815408","0.804511278195489","0.787154843630816","0.325","0.786997634949496","15-12"
"223","0.721428571428571","0.63282279314888","0.836879979923458","0.798978919631094","0.466666666666667","0.814208244618208","15-13"
"224","0.721428571428572","0.604901960784314","0.825108225108225","0.820409982174688","0.389393939393939","0.81903065814087","15-14"
"225","0.771428571428571","0.669627175646627","0.849683794466403","0.867587684626586","0.471666666666667","0.854547964113182","15-15"
